2,1222.6,-0.287914,2.7945,0.389996,-0.813955,-3.03377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1458.27,0.446678,1.6402,0.607938,-0.0665617,1.77276,0.635841,0.587903,2.23548,3.18734,0.267849,1.42882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1136.55,-1.22495,0.278047,1.27328,-1.91185,-0.0325008,3.40206,-1.62086,0.104447,1.62135,-1.16978,0.600294,0.679796,-1.75303,0.0270628,0.644252,-1.75699,0.838771,1.94154,-1.93267,0.524043,2.52203,-0.479632,0.52415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,1308.63,-0.440588,1.7378,3.9275,0.0578294,1.43798,3.01039,-0.478779,2.03017,1.58676,-0.127869,1.4667,0.444603,-0.505084,1.73772,0.259217,-0.908565,1.52129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,1060.16,0.480883,1.44925,0.296243,1.16425,1.7286,0.719319,-0.111506,1.06647,1.71692,0.174457,2.00891,2.66843,0.461859,1.50963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,1340.88,0.553943,0.0500463,6.56988,-0.198439,-0.0706114,1.45972,-0.127508,-0.22289,0.314136,0.449867,-0.0696225,0.821931,0.502453,-0.644643,2.71157,0.430042,-0.649229,2.03712,0.808397,0.693232,2.12896,0.552486,0.442369,1.34919,0.623755,0.111057,0.904832,-0.0482953,0.140758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,1142.08,-0.331643,1.17324,0.81155,-0.357631,0.681821,0.769428,-0.330509,1.71589,3.06176,-0.298877,1.59915,1.27709,-0.475715,1.75902,2.11697,-0.331058,1.91985,3.2169,-0.445235,0.493261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1075.64,0.857553,2.77758,1.83364,1.2218,2.21184,1.09647,0.0775092,2.84249,1.1793,0.792748,-2.8557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1189.61,-0.691792,3.01858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,138.548,0.318944,-2.12326,0.191606,0.296951,-2.70389,939.165,0.318804,-2.12347,0.25077,-0.0546512,-2.6154,0.391182,0.202586,-1.95134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
